1365593850680,US,/prices.do,503,24
1365593850931,AU,/dashboard.do,404,48
1365593851182,AU,/,503,3
1365593851433,US,/dashboard.do,200,8
1365593851684,RU,/prices.do,404,45
1365593851935,FL,/prices.do,404,3
1365593852186,AU,/dashboard.do,503,42
1365593852437,US,/prices.do,503,17
1365593852688,US,/prices.do,404,41
1365593852939,AU,/prices.do,404,39
1365593853190,RU,/dashboard.do,404,39
1365593853441,RU,/dashboard.do,200,4
1365593853692,RU,/dashboard.do,200,29
1365593853942,FR,/,503,9
1365593854193,FL,/,200,37
1365593854446,US,/dashboard.do,503,29
1365593854697,AU,/prices.do,503,30
1365593854948,RU,/prices.do,503,39
1365593855199,US,/dashboard.do,200,0
1365593855450,US,/,200,24
1365593855701,AU,/prices.do,404,12
1365593855952,AU,/prices.do,503,16
1365593856204,RU,/,404,33
1365593856454,RU,/,200,47
1365593856705,FL,/,503,21
1365593856956,RU,/dashboard.do,404,26
1365593857207,FL,/,503,21
1365593857457,US,/dashboard.do,200,38
1365593857708,US,/dashboard.do,503,19
1365593857960,RU,/,503,2
1365593858212,RU,/prices.do,200,7
1365593858462,AU,/,503,41
1365593858713,US,/prices.do,404,37
1365593858965,US,/,404,14
1365593859215,AU,/dashboard.do,200,3
1365593859466,FL,/dashboard.do,503,47
1365593859717,RU,/prices.do,200,32
1365593859967,RU,/,404,21
1365593860219,FL,/prices.do,503,7
1365593860470,FL,/,404,45
1365593860721,FR,/,503,28
1365593860972,FL,/,404,5
1365593861223,US,/dashboard.do,404,17
1365593861474,RU,/,503,15
1365593861725,US,/,200,33
